img,IQR,rank
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51474/mri/mwp1T1W.nii,83.78%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51475/mri/mwp1T1W.nii,81.20%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51476/mri/mwp1T1W.nii,82.79%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51477/mri/mwp1T1W.nii,80.83%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51478/mri/mwp1T1W.nii,82.25%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51479/mri/mwp1T1W.nii,83.57%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51480/mri/mwp1T1W.nii,83.24%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51481/mri/mwp1T1W.nii,80.99%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51482/mri/mwp1T1W.nii,80.92%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51483/mri/mwp1T1W.nii,82.62%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51484/mri/mwp1T1W.nii,82.18%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51485/mri/mwp1T1W.nii,82.57%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51486/mri/mwp1T1W.nii,82.55%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51487/mri/mwp1T1W.nii,81.51%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51488/mri/mwp1T1W.nii,84.01%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51489/mri/mwp1T1W.nii,81.92%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51490/mri/mwp1T1W.nii,82.78%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51491/mri/mwp1T1W.nii,82.59%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51492/mri/mwp1T1W.nii,81.35%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51493/mri/mwp1T1W.nii,81.23%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51556/mri/mwp1T1W.nii,75.87%,C
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51557/mri/mwp1T1W.nii,81.41%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51558/mri/mwp1T1W.nii,80.75%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51559/mri/mwp1T1W.nii,81.62%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51560/mri/mwp1T1W.nii,83.34%,B
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51561/mri/mwp1T1W.nii,80.73%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51562/mri/mwp1T1W.nii,82.27%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51563/mri/mwp1T1W.nii,80.80%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51564/mri/mwp1T1W.nii,81.07%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51565/mri/mwp1T1W.nii,81.47%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51566/mri/mwp1T1W.nii,81.40%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51567/mri/mwp1T1W.nii,81.30%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51568/mri/mwp1T1W.nii,82.16%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51569/mri/mwp1T1W.nii,82.13%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51570/mri/mwp1T1W.nii,81.53%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51571/mri/mwp1T1W.nii,81.33%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51572/mri/mwp1T1W.nii,81.82%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51573/mri/mwp1T1W.nii,82.06%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51574/mri/mwp1T1W.nii,81.35%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51575/mri/mwp1T1W.nii,80.48%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51576/mri/mwp1T1W.nii,82.89%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51577/mri/mwp1T1W.nii,81.93%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51578/mri/mwp1T1W.nii,81.35%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51579/mri/mwp1T1W.nii,82.10%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51580/mri/mwp1T1W.nii,81.00%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51581/mri/mwp1T1W.nii,72.96%,C-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51582/mri/mwp1T1W.nii,80.05%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51583/mri/mwp1T1W.nii,81.24%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51584/mri/mwp1T1W.nii,81.58%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51585/mri/mwp1T1W.nii,80.74%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51606/mri/mwp1T1W.nii,82.76%,B-
/data/datasets/Preprocessing/ABIDE_T1/ABIDE_T1_pred/51607/mri/mwp1T1W.nii,84.66%,B
